Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-28 09:30:00-05:00,93.93000030517578,94.27999877929688,93.75,94.05500030517578,3091598,0,0
2022-11-28 09:31:00-05:00,94.05999755859375,94.63999938964844,94.05999755859375,94.4000015258789,587624,0,0
2022-11-28 09:32:00-05:00,94.37999725341797,94.63999938964844,94.3499984741211,94.45999908447266,562115,0,0
2022-11-28 09:33:00-05:00,94.44499969482422,94.98999786376953,94.41999816894531,94.87999725341797,712324,0,0
2022-11-28 09:34:00-05:00,94.87000274658203,95.20999908447266,94.80000305175781,94.96499633789062,751725,0,0
2022-11-28 09:35:00-05:00,94.96499633789062,95.5199966430664,94.95999908447266,95.44999694824219,727743,0,0
2022-11-28 09:36:00-05:00,95.44000244140625,95.79000091552734,95.38999938964844,95.75,475525,0,0
2022-11-28 09:37:00-05:00,95.75,96.4000015258789,95.25,95.2699966430664,531749,0,0
2022-11-28 09:38:00-05:00,95.26000213623047,95.58999633789062,95.17009735107422,95.57009887695312,463491,0,0
2022-11-28 09:39:00-05:00,95.58000183105469,95.8499984741211,95.47000122070312,95.82129669189453,419518,0,0
2022-11-28 09:40:00-05:00,95.83000183105469,95.83000183105469,95.55999755859375,95.70500183105469,374734,0,0
2022-11-28 09:41:00-05:00,95.70010375976562,96.05000305175781,95.68000030517578,95.86000061035156,774873,0,0
2022-11-28 09:42:00-05:00,95.86000061035156,95.98999786376953,95.7699966430664,95.94999694824219,327011,0,0
2022-11-28 09:43:00-05:00,95.94010162353516,95.95999908447266,95.6500015258789,95.79000091552734,369759,0,0
2022-11-28 09:44:00-05:00,95.78109741210938,95.98999786376953,95.7218017578125,95.87000274658203,428806,0,0
2022-11-28 09:45:00-05:00,95.875,95.98999786376953,95.55879974365234,95.66000366210938,407271,0,0
2022-11-28 09:46:00-05:00,95.67919921875,95.80000305175781,95.55999755859375,95.65499877929688,315182,0,0
2022-11-28 09:47:00-05:00,95.65989685058594,95.68000030517578,95.51000213623047,95.59010314941406,249075,0,0
2022-11-28 09:48:00-05:00,95.58999633789062,95.6500015258789,95.56999969482422,95.62000274658203,223161,0,0
2022-11-28 09:49:00-05:00,95.625,95.625,95.40399932861328,95.40499877929688,459976,0,0
2022-11-28 09:50:00-05:00,95.40499877929688,95.5,95.30999755859375,95.49600219726562,294334,0,0
2022-11-28 09:51:00-05:00,95.5,95.61000061035156,95.30000305175781,95.45549774169922,418253,0,0
2022-11-28 09:52:00-05:00,95.45999908447266,95.45999908447266,95.30000305175781,95.31999969482422,213013,0,0
2022-11-28 09:53:00-05:00,95.31999969482422,95.37999725341797,95.22250366210938,95.28990173339844,254712,0,0
2022-11-28 09:54:00-05:00,95.28050231933594,95.33000183105469,95.0999984741211,95.10050201416016,250336,0,0
2022-11-28 09:55:00-05:00,95.10220336914062,95.12000274658203,94.91000366210938,94.96900177001953,369073,0,0
2022-11-28 09:56:00-05:00,94.97000122070312,95.02999877929688,94.87999725341797,95.0,326126,0,0
2022-11-28 09:57:00-05:00,94.9801025390625,95.02999877929688,94.94000244140625,95.02999877929688,292934,0,0
2022-11-28 09:58:00-05:00,95.04000091552734,95.11000061035156,95.01000213623047,95.0999984741211,259558,0,0
2022-11-28 09:59:00-05:00,95.09500122070312,95.12999725341797,95.0,95.0199966430664,293483,0,0
2022-11-28 10:00:00-05:00,95.01000213623047,95.2699966430664,94.98999786376953,95.0199966430664,436703,0,0
2022-11-28 10:01:00-05:00,95.0250015258789,95.3218002319336,95.0199966430664,95.29000091552734,241618,0,0
2022-11-28 10:02:00-05:00,95.29499816894531,95.45999908447266,95.25,95.39800262451172,275927,0,0
2022-11-28 10:03:00-05:00,95.4000015258789,95.41999816894531,95.16500091552734,95.27999877929688,221536,0,0
2022-11-28 10:04:00-05:00,95.28959655761719,95.52999877929688,95.26010131835938,95.45999908447266,254286,0,0
2022-11-28 10:05:00-05:00,95.4520034790039,95.5,95.33999633789062,95.40499877929688,214976,0,0
