Datetime,AAPL,AMZN,GOOG,META,NFLX
2023-01-17 04:00:00-05:00,134.53,97.91,92.6,136.46,332.05
2023-01-17 04:01:00-05:00,134.53,98.0,92.6,136.48,332.05
2023-01-17 04:02:00-05:00,134.5,98.0,92.5,136.48,331.8
2023-01-17 04:03:00-05:00,134.5,98.0,92.5,136.48,331.1
2023-01-17 04:04:00-05:00,134.5,97.98,92.51,136.44,331.1
2023-01-17 04:05:00-05:00,134.5,97.98,92.54,136.4,331.03
2023-01-17 04:06:00-05:00,134.5,98.03,92.55,136.22,331.1
2023-01-17 04:07:00-05:00,134.54,98.09,92.61,136.39,331.39
2023-01-17 04:08:00-05:00,134.56,98.09,92.62,136.255,331.39
2023-01-17 04:09:00-05:00,134.56,98.09,92.62,136.255,331.39
2023-01-17 04:10:00-05:00,134.58,98.06,92.64,136.255,331.0
2023-01-17 04:11:00-05:00,134.58,98.06,92.64,136.12,331.0
2023-01-17 04:12:00-05:00,134.58,98.1,92.64,136.1,331.0
2023-01-17 04:13:00-05:00,134.57,98.1,92.64,136.1,331.0
2023-01-17 04:14:00-05:00,134.54,98.12,92.64,136.075,330.75
2023-01-17 04:15:00-05:00,134.5,98.12,92.62,136.05,330.74
2023-01-17 04:16:00-05:00,134.49,98.08,92.6,136.03,330.74
2023-01-17 04:17:00-05:00,134.45,98.06,92.6,136.01999999999998,330.81
2023-01-17 04:18:00-05:00,134.45,98.05,92.6,136.01,330.81
2023-01-17 04:19:00-05:00,134.45,98.05,92.555,135.98,330.9
2023-01-17 04:20:00-05:00,134.45,98.05,92.51,135.94,330.9
2023-01-17 04:21:00-05:00,134.42,98.04,92.51,135.8,330.9
2023-01-17 04:22:00-05:00,134.41,98.03,92.51,135.77,330.91
2023-01-17 04:23:00-05:00,134.35,97.95,92.47,135.76,330.91
2023-01-17 04:24:00-05:00,134.23,97.77,92.41,135.77,331.195
2023-01-17 04:25:00-05:00,134.19,97.77,92.41,135.79,331.195
2023-01-17 04:26:00-05:00,134.19,97.76,92.41,135.8,331.195
2023-01-17 04:27:00-05:00,134.2,97.77,92.41,135.84,331.195
2023-01-17 04:28:00-05:00,134.2,97.77,92.41499999999999,135.87,331.365
2023-01-17 04:29:00-05:00,134.25,97.8,92.41499999999999,135.94,331.6
2023-01-17 04:30:00-05:00,134.25,97.8,92.42,135.94,331.6
2023-01-17 04:31:00-05:00,134.3,97.8,92.46,135.94,331.6
2023-01-17 04:32:00-05:00,134.32,97.92,92.46,135.93,331.34000000000003
2023-01-17 04:33:00-05:00,134.32,97.97,92.46,135.93,331.34000000000003
2023-01-17 04:34:00-05:00,134.3,97.97,92.42,135.96,331.34000000000003
2023-01-17 04:35:00-05:00,134.3,97.97,92.41,136.02,331.4
2023-01-17 04:36:00-05:00,134.3,97.94,92.41,136.12,331.55
2023-01-17 04:37:00-05:00,134.35,97.94,92.4,136.12,331.773
2023-01-17 04:38:00-05:00,134.37,97.94,92.4,136.12,331.773
2023-01-17 04:39:00-05:00,134.4,97.94,92.39800000000001,136.12,331.773
2023-01-17 04:40:00-05:00,134.43,97.94,92.396,136.12,331.746
2023-01-17 04:41:00-05:00,134.43,97.94,92.394,136.12,331.719
2023-01-17 04:42:00-05:00,134.43,97.95,92.394,136.14666666666668,331.692
2023-01-17 04:43:00-05:00,134.42,97.95,92.44,136.17333333333332,331.66499999999996
2023-01-17 04:44:00-05:00,134.42,97.98,92.44333333333333,136.17333333333332,331.638
2023-01-17 04:45:00-05:00,134.41,98.0,92.44666666666667,136.17333333333332,331.611
2023-01-17 04:46:00-05:00,134.42,98.0,92.45,136.14,331.584
2023-01-17 04:47:00-05:00,134.41,98.0,92.45,136.14,331.55699999999996
2023-01-17 04:48:00-05:00,134.41,98.0,92.45,136.08,331.54
2023-01-17 04:49:00-05:00,134.37,97.95,92.45,136.02,331.54
2023-01-17 04:50:00-05:00,134.3,97.94,92.445,135.988,331.67
2023-01-17 04:51:00-05:00,134.3,97.94,92.44,135.988,331.8
2023-01-17 04:52:00-05:00,134.3,98.01,92.434,136.032,331.842
2023-01-17 04:53:00-05:00,134.33,98.01,92.428,136.076,331.842
2023-01-17 04:54:00-05:00,134.33,98.01,92.422,136.076,331.842
2023-01-17 04:55:00-05:00,134.33,98.0,92.416,136.076,331.764
2023-01-17 04:56:00-05:00,134.33,97.99000000000001,92.41,136.0,331.686
2023-01-17 04:57:00-05:00,134.3,97.97,92.404,135.95,331.686
2023-01-17 04:58:00-05:00,134.26,97.95,92.398,135.95,331.7133333333333
2023-01-17 04:59:00-05:00,134.25,97.95,92.392,136.0,331.89666666666665
2023-01-17 05:00:00-05:00,134.24,97.95,92.386,136.0,331.89666666666665
2023-01-17 05:01:00-05:00,134.24,97.95,92.386,136.0,331.89666666666665
2023-01-17 05:02:00-05:00,134.24,97.98,92.38666666666667,136.0,331.815
2023-01-17 05:03:00-05:00,134.22,97.96,92.38666666666667,135.9,331.63
2023-01-17 05:04:00-05:00,134.22,97.96,92.38666666666667,135.9,331.59000000000003
2023-01-17 05:05:00-05:00,134.21,97.96,92.38,135.9,331.59749999999997
